test,stimulus,stimulus_unit,value,unit,note
ripple,0.0001774,s,4.979537852833223,V,
ripple,0.0001775,s,4.97882174034082,V,
ripple,0.0001776,s,4.980021072488829,V,
ripple,0.0001777,s,4.981385253736243,V,
ripple,0.0001778,s,4.984409316142562,V,
ripple,0.0001779,s,4.988320510327454,V,
ripple,0.000178,s,4.99213653141401,V,
ripple,0.0001781,s,4.999341278494706,V,
ripple,0.0001782,s,5.00152466181957,V,
ripple,0.0001783,s,5.004536613974883,V,
ripple,0.0001784,s,5.008387875313391,V,
ripple,0.0001785,s,5.008184470646305,V,
ripple,0.0001786,s,5.004539733257746,V,
ripple,0.0001787,s,5.0048030346141745,V,
ripple,0.0001788,s,5.00184842463082,V,
ripple,0.0001789,s,4.998992610837893,V,
ripple,0.000179,s,4.994097151082121,V,
ripple,0.0001791,s,4.989225859408447,V,
ripple,0.0001792,s,4.983375252491868,V,
ripple,0.0001793,s,4.980584546128137,V,
ripple,0.0001794,s,4.9797355220594675,V,
ripple,0.0001795,s,4.979286365482408,V,
ripple,0.0001796,s,4.978445162441609,V,
ripple,0.0001797,s,4.981070664636924,V,
ripple,0.0001798,s,4.984152210307125,V,
ripple,0.0001799,s,4.9885157776908295,V,
ripple,0.00018,s,4.993117812013682,V,
ripple,0.0001801,s,4.99682080787611,V,
ripple,0.0001802,s,4.9997736209681785,V,
ripple,0.0001803,s,5.005350370878788,V,
ripple,0.0001804,s,5.007692301121436,V,
ripple,0.0001805,s,5.006675514520057,V,
ripple,0.0001806,s,5.007120992196336,V,
ripple,0.0001807,s,5.00455186811205,V,
ripple,0.0001808,s,5.0016701315296475,V,
ripple,0.0001809,s,4.997589177864408,V,
ripple,0.000181,s,4.992018154267271,V,
ripple,0.0001811,s,4.989029141913911,V,
ripple,0.0001812,s,4.985563043151252,V,
ripple,0.0001813,s,4.980558967360733,V,
ripple,0.0001814,s,4.981432957845934,V,
ripple,0.0001815,s,4.980871244275489,V,
ripple,0.0001816,s,4.981289738809934,V,
ripple,0.0001817,s,4.983444466394033,V,
ripple,0.0001818,s,4.985294912429259,V,
ripple,0.0001819,s,4.988116912280187,V,
ripple,0.000182,s,4.99218152506386,V,
ripple,0.0001821,s,4.996294708223832,V,
ripple,0.0001822,s,5.001126394470618,V,
ripple,0.0001823,s,5.004074853554965,V,
ripple,0.0001824,s,5.0067665273161746,V,
ripple,0.0001825,s,5.004761586241914,V,
ripple,0.0001826,s,5.008408356766446,V,
ripple,0.0001827,s,5.006384081810232,V,
ripple,0.0001828,s,5.000983073425311,V,
ripple,0.0001829,s,4.997783840653172,V,
ripple,0.000183,s,4.993257073467996,V,
ripple,0.0001831,s,4.988728694431936,V,
ripple,0.0001832,s,4.984343625667848,V,
ripple,0.0001833,s,4.981332441863449,V,
ripple,0.0001834,s,4.978642136259918,V,
ripple,0.0001835,s,4.978959613035888,V,
ripple,0.0001836,s,4.979442607076809,V,
ripple,0.0001837,s,4.981775426382196,V,
ripple,0.0001838,s,4.983697337938476,V,
ripple,0.0001839,s,4.988494731232481,V,
ripple,0.000184,s,4.992829305593133,V,
ripple,0.0001841,s,4.997711910164961,V,
ripple,0.0001842,s,4.999947204618192,V,
ripple,0.0001843,s,5.004527183670708,V,
ripple,0.0001844,s,5.00707950111885,V,
ripple,0.0001845,s,5.007378620158896,V,
ripple,0.0001846,s,5.005727632798433,V,
ripple,0.0001847,s,5.0036164182505996,V,
ripple,0.0001848,s,5.000774204230201,V,
ripple,0.0001849,s,4.997836893847415,V,
ripple,0.000185,s,4.994334365582135,V,
ripple,0.0001851,s,4.988297148965878,V,
ripple,0.0001852,s,4.983909744232551,V,
ripple,0.0001853,s,4.98183100104841,V,
ripple,0.0001854,s,4.979671007129681,V,
ripple,0.0001855,s,4.977873431611749,V,
ripple,0.0001856,s,4.978729258682584,V,
ripple,0.0001857,s,4.981353649622764,V,
ripple,0.0001858,s,4.985224113497991,V,
ripple,0.0001859,s,4.987262064338659,V,
ripple,0.000186,s,4.991763271597856,V,
ripple,0.0001861,s,4.997606758016923,V,
ripple,0.0001862,s,4.999785727892498,V,
ripple,0.0001863,s,5.00421656220022,V,
ripple,0.0001864,s,5.006448467149998,V,
ripple,0.0001865,s,5.006670453261707,V,
ripple,0.0001866,s,5.005078123043786,V,
ripple,0.0001867,s,5.004047906208038,V,
ripple,0.0001868,s,5.000678262545104,V,
ripple,0.0001869,s,4.99744377234609,V,
ripple,0.000187,s,4.991942622675946,V,
ripple,0.0001871,s,4.989546722075825,V,
ripple,0.0001872,s,4.982877273629981,V,
ripple,0.0001873,s,4.981278953540213,V,
ripple,0.0001874,s,4.979474409936616,V,
ripple,0.0001875,s,4.979743070717451,V,
ripple,0.0001876,s,4.978858244685711,V,
ripple,0.0001877,s,4.982001103706523,V,
ripple,0.0001878,s,4.983985709920044,V,
ripple,0.0001879,s,4.989193418528087,V,
ripple,0.000188,s,4.994518749574721,V,
ripple,0.0001881,s,4.9967066719321265,V,
ripple,0.0001882,s,5.001453406544715,V,
ripple,0.0001883,s,5.003180293732516,V,
ripple,0.0001884,s,5.007069462356049,V,
ripple,0.0001885,s,5.00799222843867,V,
ripple,0.0001886,s,5.006131558321429,V,
ripple,0.0001887,s,5.002972857062121,V,
ripple,0.0001888,s,5.00141285420172,V,
ripple,0.0001889,s,4.998256793129005,V,
ripple,0.000189,s,4.993871068838533,V,
ripple,0.0001891,s,4.989268405336659,V,
ripple,0.0001892,s,4.982721976794502,V,
ripple,0.0001893,s,4.9807754157411965,V,
ripple,0.0001894,s,4.980888574061594,V,
ripple,0.0001895,s,4.9775554203463255,V,
ripple,0.0001896,s,4.980598026776474,V,
ripple,0.0001897,s,4.983337661537106,V,
ripple,0.0001898,s,4.9853143562042215,V,
ripple,0.0001899,s,4.989575457543359,V,
ripple,0.00019,s,4.9924487559602095,V,
ripple,0.0001901,s,4.995882277610166,V,
ripple,0.0001902,s,5.000907703639069,V,
ripple,0.0001903,s,5.0039088255200666,V,
ripple,0.0001904,s,5.006048730672811,V,
ripple,0.0001905,s,5.00747824843209,V,
ripple,0.0001906,s,5.005951619518465,V,
ripple,0.0001907,s,5.004299536539129,V,
ripple,0.0001908,s,5.001434571533356,V,
ripple,0.0001909,s,4.997102394516904,V,
ripple,0.000191,s,4.994624880460014,V,
ripple,0.0001911,s,4.9888976455503355,V,
ripple,0.0001912,s,4.98463707708263,V,
ripple,0.0001913,s,4.981247578065996,V,
ripple,0.0001914,s,4.978841435153642,V,
ripple,0.0001915,s,4.980125736015471,V,
ripple,0.0001916,s,4.97961668222231,V,
ripple,0.0001917,s,4.9803764213987884,V,
ripple,0.0001918,s,4.983990072519808,V,
ripple,0.0001919,s,4.988318627027448,V,
ripple,0.000192,s,4.992335998484882,V,
ripple,0.0001921,s,4.998192075565753,V,
ripple,0.0001922,s,4.9998488015975235,V,
ripple,0.0001923,s,5.004599652677811,V,
ripple,0.0001924,s,5.006239751054423,V,
ripple,0.0001925,s,5.0056037239394255,V,
ripple,0.0001926,s,5.006143698761142,V,
ripple,0.0001927,s,5.004013286507348,V,
ripple,0.0001928,s,5.001511842523339,V,
ripple,0.0001929,s,4.996657560281625,V,
ripple,0.000193,s,4.993084694981344,V,
ripple,0.0001931,s,4.986789840322651,V,
ripple,0.0001932,s,4.983468791103653,V,
ripple,0.0001933,s,4.982240183137654,V,
ripple,0.0001934,s,4.980508323531415,V,
ripple,0.0001935,s,4.978768582138275,V,
ripple,0.0001936,s,4.978867621537371,V,
ripple,0.0001937,s,4.982537887065803,V,
ripple,0.0001938,s,4.982460672568079,V,
ripple,0.0001939,s,4.9876556466184665,V,
ripple,0.000194,s,4.993453622753422,V,
ripple,0.0001941,s,4.997760286090857,V,
ripple,0.0001942,s,4.999978174118434,V,
ripple,0.0001943,s,5.002220348673996,V,
ripple,0.0001944,s,5.007548238538451,V,
ripple,0.0001945,s,5.006934442122046,V,
ripple,0.0001946,s,5.005200020012709,V,
ripple,0.0001947,s,5.004162290621027,V,
ripple,0.0001948,s,5.001912234463972,V,
ripple,0.0001949,s,4.994515942332715,V,
ripple,0.000195,s,4.993891783746533,V,
ripple,0.0001951,s,4.989195279325876,V,
ripple,0.0001952,s,4.9824714229789455,V,
ripple,0.0001953,s,4.9822261024479095,V,
ripple,0.0001954,s,4.97768660287235,V,
ripple,0.0001955,s,4.9799208454502635,V,
ripple,0.0001956,s,4.979865211830721,V,
ripple,0.0001957,s,4.983707636665016,V,
ripple,0.0001958,s,4.983941766336949,V,
ripple,0.0001959,s,4.988459933025333,V,
ripple,0.000196,s,4.993828750168166,V,
ripple,0.0001961,s,4.996467773197038,V,
ripple,0.0001962,s,5.000305497984707,V,
ripple,0.0001963,s,5.003735879610838,V,
ripple,0.0001964,s,5.006023390194784,V,
ripple,0.0001965,s,5.005699314446528,V,
ripple,0.0001966,s,5.006580444328484,V,
ripple,0.0001967,s,5.004650980541575,V,
ripple,0.0001968,s,5.001081961340702,V,
ripple,0.0001969,s,4.998807711871242,V,
ripple,0.000197,s,4.992453803158273,V,
ripple,0.0001971,s,4.9897617928070845,V,
ripple,0.0001972,s,4.984005825478893,V,
ripple,0.0001973,s,4.9822110101232635,V,
ripple,0.0001974,s,4.97753184323699,V,
ripple,0.0001975,s,4.9789794679291575,V,
ripple,0.0001976,s,4.979291313081362,V,
ripple,0.0001977,s,4.980960194189022,V,
ripple,0.0001978,s,4.983941881879785,V,
ripple,0.0001979,s,4.988107830143904,V,
ripple,0.000198,s,4.992061624402971,V,
ripple,0.0001981,s,4.994914839967482,V,
ripple,0.0001982,s,5.000414192240993,V,
ripple,0.0001983,s,5.003558139316459,V,
ripple,0.0001984,s,5.005571947168691,V,
ripple,0.0001985,s,5.005723718689723,V,
ripple,0.0001986,s,5.0059605695939355,V,
ripple,0.0001987,s,5.004892188682148,V,
ripple,0.0001988,s,5.0007602703630525,V,
ripple,0.0001989,s,4.996615003732156,V,
ripple,0.000199,s,4.994138950270699,V,
ripple,0.0001991,s,4.9894321812646085,V,
ripple,0.0001992,s,4.985474306393817,V,
ripple,0.0001993,s,4.982610707047626,V,
ripple,0.0001994,s,4.979139496185289,V,
ripple,0.0001995,s,4.9786520891930985,V,
ripple,0.0001996,s,4.980580019637906,V,
ripple,0.0001997,s,4.9809011546196285,V,
ripple,0.0001998,s,4.984432883826083,V,
ripple,0.0001999,s,4.988833045105657,V,
